oid,timestamp,x,y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw,other_oid,other_class,other_x,other_y
8075,576.1,495969.026697948,5405737.7800674,None,None,None,None,None,None,"[8075, 8072, 8074, 8071, 7219]","[4, 4, 3, 3, 0]","[495969.026697948, 495969.518360432, 495981.807679474, 496011.175747829, 496032.937679646]","[5405737.7800674, 5405739.06167213, 5405745.62136511, 5405743.83817492, 5405741.26880961]"
8075,576.2,495969.263781181,5405737.79244886,None,None,None,None,None,None,"[7219, 8075, 8074, 8072, 8071]","[0, 4, 3, 4, 3]","[496032.195239023, 495969.263781181, 495981.81490685, 495969.656437853, 496011.257995259]","[5405741.27878566, 5405737.79244886, 5405745.61561941, 5405739.05250847, 5405743.99550534]"
8075,576.3,495969.454012047,5405737.81099728,None,None,None,None,None,None,"[8075, 8072, 8074, 7219, 8071]","[4, 4, 3, 0, 3]","[495969.454012047, 495969.78389744, 495981.803018489, 496031.490326216, 496011.190581748]","[5405737.81099728, 5405739.05567073, 5405745.58233687, 5405741.29144997, 5405743.76786529]"
8075,576.4,495969.620018019,5405737.80808792,None,None,None,None,None,None,"[8074, 8075, 8072, 8071, 7219]","[3, 4, 4, 3, 0]","[495981.794576561, 495969.620018019, 495969.942469171, 496011.060561647, 496030.74592374]","[5405745.59484035, 5405737.80808792, 5405739.02259364, 5405743.48850337, 5405741.29399652]"
8075,576.5,495969.781656039,5405737.79916939,None,None,None,None,None,None,"[8075, 8072, 8074, 7219, 8071]","[4, 4, 3, 0, 3]","[495969.781656039, 495970.110391083, 495981.78719248, 496029.995793229, 496010.930000654]","[5405737.79916939, 5405738.95351939, 5405745.62139738, 5405741.30282897, 5405743.32743289]"
8075,576.6,495969.943294059,5405737.79025086,None,None,None,None,None,None,"[8071, 8074, 8072, 8075, 7219]","[3, 3, 4, 4, 0]","[496010.833517521, 495981.8096982, 495970.29297719, 495969.943294059, 496029.248295632]","[5405743.47358212, 5405745.54178968, 5405738.89051672, 5405737.79025086, 5405741.31593352]"
8075,576.7,495970.104932078,5405737.78133234,None,None,None,None,None,None,"[8074, 7219, 8071, 8072, 8075]","[3, 0, 3, 4, 4]","[495981.756458441, 496028.500654594, 496010.76848164, 495970.46910258, 495970.104932078]","[5405745.46873005, 5405741.32541967, 5405743.66999586, 5405738.83259876, 5405737.78133234]"
8075,576.8,495970.266570098,5405737.77241381,None,None,None,None,None,None,"[7219, 8071, 8074, 8072, 8075]","[0, 3, 3, 4, 4]","[496027.814029712, 496010.694905321, 495981.726331824, 495970.639495446, 495970.266570098]","[5405741.33850499, 5405743.5593711, 5405745.51610496, 5405738.84882246, 5405737.77241381]"
8075,576.9,495970.428208118,5405737.76349528,None,None,None,None,None,None,"[7219, 8071, 8074, 8075, 8072]","[0, 3, 3, 4, 4]","[496027.081616566, 496010.635868689, 495981.756379036, 495970.428208118, 495970.781946349]","[5405741.35168994, 5405743.38442768, 5405745.51371392, 5405737.76349528, 5405738.85943528]"
8075,577.0,495970.589846138,5405737.75457675,None,None,None,None,None,None,"[7219, 8071, 8074, 8072, 8075]","[0, 3, 3, 4, 4]","[496026.348606866, 496010.590245513, 495981.786651219, 495970.908729047, 495970.589846138]","[5405741.36105727, 5405743.52497682, 5405745.48216637, 5405738.83586696, 5405737.75457675]"
8075,577.1,495970.744436816,5405737.73048142,None,None,None,None,None,None,"[8074, 8072, 8075, 8071, 7219]","[3, 4, 4, 3, 0]","[495981.812074919, 495971.035683823, 495970.744436816, 496010.55897428, 496025.606071914]","[5405745.45035802, 5405738.79059234, 5405737.73048142, 5405743.75514287, 5405741.38408682]"
8075,577.2,495970.896929891,5405737.70186879,None,None,None,None,None,None,"[7219, 8075, 8072, 8074, 8071]","[0, 4, 4, 3, 3]","[496024.914007572, 495970.896929891, 495971.096747268, 495981.817550503, 496010.527322133]","[5405741.39470719, 5405737.70186879, 5405738.50386165, 5405745.4593208, 5405743.93760177]"
8075,577.3,495971.049422965,5405737.67325617,None,None,None,None,None,None,"[8075, 7219, 8071, 8074, 8072]","[4, 0, 3, 3, 4]","[495971.049422965, 496024.201086588, 496010.488382535, 495981.816017837, 495971.207410163]","[5405737.67325617, 5405741.40783448, 5405744.07374559, 5405745.48260745, 5405738.43873359]"
8075,577.4,495971.20191604,5405737.64464354,None,None,None,None,None,None,"[8071, 8074, 7219, 8075, 8072]","[3, 3, 0, 4, 4]","[496010.441637624, 495981.787584758, 496023.449433499, 495971.20191604, 495971.318791183]","[5405744.14963282, 5405745.44337123, 5405741.4211769, 5405737.64464354, 5405738.46666144]"
8075,577.5,495971.354409115,5405737.61603091,None,None,None,None,None,None,"[8075, 8072, 8074, 8071, 7219]","[4, 4, 3, 3, 0]","[495971.354409115, 495971.520321367, 495981.826100977, 496010.425907267, 496022.716671662]","[5405737.61603091, 5405738.45899163, 5405745.43057783, 5405744.21505282, 5405741.4415317]"
8075,577.6,495971.50690219,5405737.58741829,None,None,None,None,None,None,"[8074, 8072, 8075, 8071, 7219]","[3, 4, 4, 3, 0]","[495981.747931621, 495971.693485309, 495971.50690219, 496010.420692583, 496021.970642848]","[5405745.48667537, 5405738.42583948, 5405737.58741829, 5405744.28632361, 5405741.45475248]"
8075,577.7,495971.659395265,5405737.55880566,0.0,0.0,195.6,0.0,-2.6,210.0,"[8072, 7219, 8071, 8074, 8075]","[4, 0, 3, 3, 4]","[495971.851105953, 496021.282679782, 496010.418761463, 495981.625083801, 495971.659395265]","[5405738.48509231, 5405741.46406417, 5405744.31793606, 5405745.42487414, 5405737.55880566]"
8075,577.8,495971.809328264,5405737.53430049,None,None,None,None,None,None,"[8075, 8074, 8072, 8071, 7219]","[4, 3, 4, 3, 0]","[495971.809328264, 495981.641001869, 495972.017459297, 496010.414488357, 496020.557263978]","[5405737.53430049, 5405745.36695738, 5405738.55585375, 5405744.33688168, 5405741.4771984]"
8075,577.9,495971.958424001,5405737.51113863,None,None,None,None,None,None,"[8072, 7219, 8071, 8074, 8075]","[4, 0, 3, 3, 4]","[495972.173180857, 496019.812998646, 496010.406621834, 495981.70871659, 495971.958424001]","[5405738.55508742, 5405741.49074335, 5405744.34597581, 5405745.33012281, 5405737.51113863]"
8075,578.0,495972.107519738,5405737.48797678,None,None,None,None,None,None,"[8075, 7219, 8071, 8074, 8072]","[4, 0, 3, 3, 4]","[495972.107519738, 496019.065275831, 496010.40749287, 495981.691620566, 495972.283013259]","[5405737.48797678, 5405741.51089178, 5405744.34801881, 5405745.31620577, 5405738.52114021]"
8075,578.1,495972.256615475,5405737.46481493,0.0,-7.59494,196.689,0.0,-4.6,222.0,"[8075, 7219, 8071, 8074, 8072]","[4, 0, 3, 3, 4]","[495972.256615475, 496018.311464017, 496010.396591194, 495981.641371539, 495972.428655665]","[5405737.46481493, 5405741.53469864, 5405744.32868954, 5405745.31124731, 5405738.52246721]"
8075,578.2,495972.428572072,5405737.40281292,None,None,None,None,None,None,"[7219, 8071, 8075, 8072, 8074]","[0, 3, 4, 4, 3]","[496017.620441912, 496010.376009821, 495972.428572072, 495972.614733308, 495981.591122511]","[5405741.5446325, 5405744.29749556, 5405737.40281292, 5405738.47403781, 5405745.30628886]"
8075,578.3,495972.608307133,5405737.32759545,0.0,-6.58228,194.0,-0.4,-16.8,216.4,"[8074, 7219, 8071, 8075, 8072]","[3, 0, 3, 4, 4]","[495981.59173404, 496016.901383724, 496010.400866738, 495972.608307133, 495972.770450648]","[5405745.31468674, 5405741.56701247, 5405744.18601037, 5405737.32759545, 5405738.40177201]"
8075,578.4,495972.721527133,5405737.24467702,0.0,0.0,198.8,0.0,-5.8,194.8,"[7219, 8071, 8074, 8072, 8075]","[0, 3, 3, 4, 4]","[496016.150987527, 496010.443863796, 495981.612666281, 495972.931655447, 495972.721527133]","[5405741.58558185, 5405744.13000181, 5405745.33255996, 5405738.36202787, 5405737.24467702]"
8075,578.5,495972.841000191,5405737.20735524,None,None,None,None,None,None,"[7219, 8072, 8075, 8074, 8071]","[0, 4, 4, 3, 3]","[496015.407344326, 495973.094499781, 495972.841000191, 495981.630512442, 496010.433525327]","[5405741.61141099, 5405738.3638758, 5405737.20735524, 5405745.32490044, 5405744.19325098]"
8075,578.6,495972.970682046,5405737.18688327,None,None,None,None,None,None,"[8074, 7219, 8071, 8072, 8075]","[3, 0, 3, 4, 4]","[495981.461521483, 496014.707001658, 496010.409688801, 495973.23603969, 495972.970682046]","[5405745.32193062, 5405741.62970838, 5405744.16565943, 5405738.34009236, 5405737.18688327]"
8075,578.7,495973.1003639,5405737.1664113,0.0,0.0,196.0,7.6,-10.8,228.4,"[8072, 8074, 8071, 7219, 8075]","[4, 3, 3, 0, 4]","[495973.378389438, 495981.263535317, 496010.239521173, 496014.003248118, 495973.1003639]","[5405738.35608661, 5405745.31008849, 5405744.12733835, 5405741.64737769, 5405737.1664113]"
8075,578.8,495973.249887376,5405737.1429646,None,None,None,None,None,None,"[8075, 8072, 8074, 8071, 7219]","[4, 4, 3, 3, 0]","[495973.249887376, 495973.510418569, 495981.112737617, 496010.166854138, 496013.268961627]","[5405737.1429646, 5405738.34690563, 5405745.32254139, 5405744.07147003, 5405741.67085619]"
8075,578.9,495973.406501744,5405737.11845482,None,None,None,None,None,None,"[8074, 8071, 7219, 8075, 8072]","[3, 3, 0, 4, 4]","[495981.170997098, 496009.881575798, 496012.536232109, 495973.406501744, 495973.651688791]","[5405745.32767281, 5405744.0429266, 5405741.69210436, 5405737.11845482, 5405738.33640235]"
8075,579.0,495973.563116111,5405737.09394504,None,None,None,None,None,None,"[8072, 8074, 8075, 7219]","[4, 3, 4, 0]","[495973.773071425, 495981.294291016, 495973.563116111, 496011.792899961]","[5405738.28958154, 5405745.33756257, 5405737.09394504, 5405741.71409641]"
8075,579.1,495973.719730479,5405737.06943526,None,None,None,None,None,None,"[8075, 8072, 7219, 8074]","[4, 4, 0, 3]","[495973.719730479, 495973.879674228, 496011.106763215, 495981.257848687]","[5405737.06943526, 5405738.21272405, 5405741.74029049, 5405745.33958733]"
8075,579.2,495973.876344847,5405737.04492547,6.96962,-18.3342,190.481,6.0,-12.1823,219.939,"[7219, 8075, 8072, 8074]","[0, 4, 4, 3]","[496010.38893463, 495973.876344847, 495974.054170371, 495981.154745129]","[5405741.75811552, 5405737.04492547, 5405738.20382331, 5405745.33548109]"
8075,579.3,495974.044246699,5405737.04277284,6.58228,-7.08861,197.306,6.4,-6.0,234.4,"[7219, 8074, 8072, 8075]","[0, 3, 4, 4]","[496009.647338183, 495981.131535181, 495974.211761103, 495974.044246699]","[5405741.78387433, 5405744.90363763, 5405738.18612508, 5405737.04277284]"
8075,579.4,495974.158287072,5405736.87136293,None,None,None,None,None,None,"[8075, 7219, 8074, 8072]","[4, 0, 3, 4]","[495974.158287072, 496008.908854264, 495980.982416999, 495974.348938162]","[5405736.87136293, 5405741.80228072, 5405744.48509909, 5405738.18054836]"
8075,579.5,495974.266924609,5405736.63740954,0.0,0.0,204.8,4.44444,-4.93827,238.4,"[7219, 8074, 8075, 8072]","[0, 3, 4, 4]","[496008.161790874, 495980.833270971, 495974.266924609, 495974.519888214]","[5405741.82803042, 5405744.54346738, 5405736.63740954, 5405738.1698933]"
8075,579.6,495974.393594422,5405736.55118576,None,None,None,None,None,None,"[8075, 8072, 8074, 7219]","[4, 4, 3, 0]","[495974.393594422, 495974.692277551, 495980.713658994, 496007.459386892]","[5405736.55118576, 5405738.12075539, 5405744.72475513, 5405741.85482597]"
8075,579.7,495974.55595652,5405736.54612309,0.0,0.0,209.6,10.3704,-1.51899,242.142,"[8072, 8074, 8075, 7219]","[4, 3, 4, 0]","[495974.853751136, 495980.615671214, 495974.55595652, 496006.737010572]","[5405738.09203415, 5405744.85722884, 5405736.54612309, 5405741.88340402]"
8075,579.8,495974.692471008,5405736.56167782,0.0,0.0,204.4,-4.44444,-4.93827,225.615,"[8075, 7219, 8072, 8074]","[4, 0, 4, 3]","[495974.692471008, 496005.99023496, 495974.99436137, 495980.530570858]","[5405736.56167782, 5405741.8993633, 5405738.03652654, 5405744.95924387]"
8075,579.9,495974.800356716,5405736.60077017,0.0,0.0,203.651,0.0,-7.9668,199.668,"[8075, 7219, 8074, 8072]","[4, 0, 3, 4]","[495974.800356716, 496005.231043554, 495980.446822896, 495975.117429923]","[5405736.60077017, 5405741.9275655, 5405744.74599909, 5405737.99360175]"
8075,580.0,495974.942153978,5405736.64996085,2.0,0.0,210.8,0.0,0.0,190.8,"[8074, 8075, 8072, 7219]","[3, 4, 4, 0]","[495980.38419103, 495974.942153978, 495975.241216927, 496004.539918957]","[5405744.73480639, 5405736.64996085, 5405737.97458248, 5405741.95323977]"
8075,580.1,495975.0558705,5405736.50901079,0.0,0.0,194.191,-3.9834,6.2,180.151,"[8074, 7219, 8072, 8075]","[3, 0, 4, 4]","[495980.341358628, 496003.789129316, 495975.352963083, 495975.0558705]","[5405744.86492902, 5405741.97168627, 5405737.92737976, 5405736.50901079]"
8075,580.2,495975.176006341,5405736.38410485,-0.2,2.6,208.8,-2.0,0.0,195.6,"[8072, 8075, 8074, 7219]","[4, 4, 3, 0]","[495975.522111267, 495975.176006341, 495980.302727896, 496003.031919599]","[5405737.89999165, 5405736.38410485, 5405744.95628193, 5405741.99742211]"
8075,580.3,495975.301355797,5405736.38789621,-0.497925,0.0,187.22,-2.48963,-4.97925,188.216,"[7219, 8074, 8072, 8075]","[0, 3, 4, 4]","[496002.269221891, 495980.270474198, 495975.693047265, 495975.301355797]","[5405742.02312873, 5405745.02597969, 5405737.88782342, 5405736.38789621]"
8075,580.4,495975.485215377,5405736.46265631,0.0,0.0,187.2,0.0,4.4,185.6,"[7219, 8075, 8072, 8074]","[0, 4, 4, 3]","[496001.548852025, 495975.485215377, 495975.84774891, 495980.241598492]","[5405742.03401378, 5405736.46265631, 5405737.85009618, 5405744.77852513]"
8075,580.5,495975.644650158,5405736.43428811,0.0,0.0,190.8,-1.8,2.0,166.8,"[7219, 8074, 8072, 8075]","[0, 3, 4, 4]","[496000.811303811, 495980.215892334, 495975.996768897, 495975.644650158]","[5405742.05620363, 5405744.44130705, 5405737.84852863, 5405736.43428811]"
8075,580.6,495975.788567745,5405736.29457281,0.0,0.0,190.8,-2.0,2.2,174.8,"[7219, 8075, 8072, 8074]","[0, 4, 4, 3]","[496000.04857774, 495975.788567745, 495976.118363221, 495980.211241301]","[5405742.07584606, 5405736.29457281, 5405737.82944367, 5405744.45380785]"
8075,580.7,495975.914002887,5405736.24301946,0.0,0.0,191.2,0.0,0.0,188.0,"[8072, 8075, 8074, 7219]","[4, 4, 3, 0]","[495976.229343598, 495975.914002887, 495980.214982775, 495999.264583021]","[5405737.78551424, 5405736.24301946, 5405744.60696048, 5405742.09213493]"
8075,580.8,495976.063454832,5405736.26170802,0.0,0.0,193.6,-5.03077,4.0,179.2,"[8075, 8072, 8074, 7219]","[4, 4, 3, 0]","[495976.063454832, 495976.43637295, 495980.215037517, 495998.487791157]","[5405736.26170802, 5405737.81367019, 5405744.75059602, 5405742.11502816]"
8075,580.9,495976.217224183,5405736.31179212,0.0,-6.47595,185.678,-6.3555,0.855696,184.485,"[8078, 8072, 8074, 7219, 8075]","[3, 4, 3, 0, 4]","[495962.720410182, 495976.589551326, 495980.190649151, 495997.733711367, 495976.217224183]","[5405745.76574363, 5405737.81022631, 5405744.59191315, 5405742.12640415, 5405736.31179212]"
8075,581.0,495976.376365582,5405736.3820116,-0.4,-5.17581,195.307,-6.52653,-3.42268,180.678,"[7219, 8074, 8078, 8072, 8075]","[0, 3, 3, 4, 4]","[495996.987335325, 495980.165187309, 495962.701513965, 495976.707564984, 495976.376365582]","[5405742.1389591, 5405744.58534828, 5405745.77917114, 5405737.76168145, 5405736.3820116]"
8075,581.1,495976.459443673,5405736.41625773,0.481325,-5.1383,204.313,-8.49796,-0.0506329,175.914,"[8074, 7219, 8078, 8072, 8075]","[3, 0, 3, 4, 4]","[495980.169689294, 495996.19891824, 495962.713718319, 495976.824804865, 495976.459443673]","[5405744.75225099, 5405742.15955335, 5405745.80444079, 5405737.70941877, 5405736.41625773]"
8075,581.2,495976.591011455,5405736.35196755,0.0,0.0,194.4,-0.685477,2.98755,172.473,"[8074, 8078, 7219, 8075, 8072]","[3, 3, 0, 4, 4]","[495980.173915701, 495962.686773173, 495995.413983799, 495976.591011455, 495976.953871937]","[5405744.8867566, 5405745.87608943, 5405742.17266513, 5405736.35196755, 5405737.65946924]"
8075,581.3,495976.763531304,5405736.27944946,0.0,0.0,197.2,-1.9917,4.97925,170.722,"[7219, 8074, 8078, 8072, 8075]","[0, 3, 3, 4, 4]","[495994.667534061, 495980.154195515, 495962.651908676, 495977.087526822, 495976.763531304]","[5405742.18209461, 5405744.68020193, 5405745.87543741, 5405737.60185918, 5405736.27944946]"
8075,581.4,495976.937750068,5405736.25295508,0.0,0.0,184.0,0.0,0.0,169.2,"[8075, 8074, 7219, 8078, 8072]","[4, 3, 0, 3, 4]","[495976.937750068, 495980.162471043, 495993.902914549, 495962.683778595, 495977.225444939]","[5405736.25295508, 5405744.54856426, 5405742.1952867, 5405745.83103754, 5405737.57041136]"
8075,581.5,495977.086064287,5405736.17350968,None,None,None,None,None,None,"[8075, 7219, 8074, 8072, 8078]","[4, 0, 3, 4, 3]","[495977.086064287, 495993.10132566, 495980.203409231, 495977.399711334, 495962.721353323]","[5405736.17350968, 5405742.20850198, 5405744.61065443, 5405737.53138297, 5405745.81548129]"
8075,581.6,495977.249361643,5405736.26119528,0.0,0.0,192.8,0.0,0.4,172.8,"[8075, 8072, 8079, 8078, 8074, 7219]","[4, 4, 3, 3, 3, 0]","[495977.249361643, 495977.563653357, 495935.587358572, 495962.758836546, 495980.23011745, 495992.302258219]","[5405736.26119528, 5405737.49408563, 5405746.75267653, 5405745.82052581, 5405744.71222008, 5405742.2179704]"
8075,581.7,495977.412084948,5405736.28166047,0.0,0.0,190.8,0.0,0.0,172.4,"[8072, 8078, 8074, 8075, 7219, 8079]","[4, 3, 3, 4, 0, 3]","[495977.725811051, 495962.754539617, 495980.232374951, 495977.412084948, 495991.496514287, 495935.613404839]","[5405737.4718616, 5405745.86372404, 5405744.82260624, 5405736.28166047, 5405742.2311632, 5405746.8076817]"
8075,581.8,495977.571727322,5405736.26807142,0.0,0.0,172.0,-3.44938,0.0,174.8,"[8072, 8075, 8079, 8078, 8074, 7219]","[4, 4, 3, 3, 3, 0]","[495977.863389262, 495977.571727322, 495935.65674194, 495962.428589632, 495980.229366176, 495990.731149534]","[5405737.4635735, 5405736.26807142, 5405746.80322511, 5405745.8793151, 5405744.91121971, 5405742.2406177]"
8075,581.9,495977.718968209,5405736.28660412,2.50617,2.2,184.835,-0.4,0.4,173.2,"[7219, 8075, 8072, 8079, 8078, 8074]","[0, 4, 4, 3, 3, 3]","[495989.946218564, 495977.718968209, 495978.009066193, 495935.644765793, 495962.217389317, 495980.21699185]","[5405742.24575071, 5405736.28660412, 5405737.4607348, 5405746.7309862, 5405745.84900956, 5405744.97281767]"
8075,582.0,495977.857357694,5405736.35385834,2.6,-0.4,179.072,-0.8,-1.4,172.0,"[8074, 8079, 8072, 8075, 7219, 8078]","[3, 3, 4, 4, 0, 3]","[495980.207198837, 495935.662015999, 495978.156099747, 495977.857357694, 495989.132363426, 495962.279499084]","[5405744.99842921, 5405746.67972522, 5405737.47398256, 5405736.35385834, 5405742.25745063, 5405745.79592599]"
